,participant,ori_st,ypos_pr,size,resp2.keys,resp2.rt,cond
494,k,I,T,1.4,,,IB
495,k,I,T,0.6,,,IB
496,k,I,T,0.6,,,IB
497,k,I,T,1.4,,,IB
498,k,I,T,1.4,,,IB
499,k,I,T,0.6,,,IB
500,k,I,T,1.2,1.0,0.970943600012106,IB
501,k,I,T,0.6,0.0,0.5732485000044107,IB
502,k,I,T,1.4,1.0,0.5977993999986211,IB
503,k,I,T,1.0,1.0,0.5662588999985019,IB
504,k,I,T,0.6,0.0,1.6730175999982748,IB
505,k,I,T,1.1,1.0,1.0128101000009335,IB
506,k,I,T,0.9,1.0,1.9050603000068804,IB
507,k,I,T,1.0,0.0,5.8947546999988845,IB
508,k,I,T,0.8,0.0,0.6217143999965629,IB
509,k,I,T,1.1,1.0,0.5962759000103688,IB
510,k,I,T,1.2,1.0,4.3028552000032505,IB
511,k,I,T,0.9,0.0,9.442859999995562,IB
512,k,I,T,0.8,0.0,0.6335582999890903,IB
513,k,I,T,1.4,1.0,0.6681158999999752,IB
514,k,I,T,1.1,1.0,0.7844690000056289,IB
515,k,I,T,0.6,0.0,3.2552916999993613,IB
516,k,I,T,0.9,0.0,1.0517037000099665,IB
517,k,I,T,1.2,1.0,0.6860231000027852,IB
518,k,I,T,1.4,1.0,6.360720399999992,IB
519,k,I,T,0.9,0.0,14.319303600001149,IB
520,k,I,T,0.6,0.0,0.7065847000048961,IB
521,k,I,T,1.2,1.0,0.6549879999947734,IB
522,k,I,T,0.8,0.0,1.1436765999969791,IB
523,k,I,T,1.0,0.0,1.6280051000067033,IB
524,k,I,T,1.4,1.0,4.975926600003731,IB
525,k,I,T,1.1,1.0,0.7952395000029355,IB
526,k,I,T,0.8,0.0,0.7918026000115788,IB
527,k,I,T,1.0,1.0,1.5082130000082543,IB
528,k,I,T,1.4,1.0,0.6080941999971401,IB
529,k,I,T,0.9,1.0,10.986766300004092,IB
530,k,I,T,1.2,1.0,0.5362859999877401,IB
531,k,I,T,0.9,1.0,1.4009042999969097,IB
532,k,I,T,1.1,1.0,1.837116200011224,IB
533,k,I,T,0.6,0.0,0.8466198999958578,IB
534,k,I,T,1.4,1.0,0.6011007000051904,IB
535,k,I,T,1.0,0.0,6.9636879000026966,IB
536,k,I,T,0.8,0.0,0.9138359000062336,IB
537,k,I,T,1.2,1.0,0.7263109000050463,IB
538,k,I,T,0.6,0.0,1.6088044999924025,IB
539,k,I,T,0.8,0.0,6.896701099991332,IB
540,k,I,T,1.1,1.0,1.1149784000008367,IB
541,k,I,T,1.0,0.0,0.8075680000038119,IB
542,k,I,T,1.0,1.0,1.0236364000011235,IB
543,k,I,T,1.2,1.0,0.571979200001806,IB
544,k,I,T,1.0,1.0,5.700565999999527,IB
545,k,I,T,1.1,1.0,1.4336894000007303,IB
546,k,I,T,1.2,1.0,5.467711999997847,IB
547,k,I,T,0.8,0.0,0.8609655000036582,IB
548,k,I,T,1.4,1.0,0.7074183000077028,IB
549,k,I,T,0.9,1.0,1.2259912000008626,IB
550,k,I,T,0.6,0.0,0.94795349999913,IB
551,k,I,T,0.6,0.0,1.3983027999929618,IB
552,k,I,T,1.4,1.0,1.1625585999863688,IB
553,k,I,T,1.1,1.0,1.0446000000083586,IB
554,k,I,T,0.9,0.0,1.1649030999979004,IB
555,k,I,T,0.8,1.0,5.719155500002672,IB
556,k,I,T,0.8,,,IB
557,k,I,T,1.1,1.0,1.7215548999956811,IB
558,k,I,T,0.8,0.0,0.9094001999910688,IB
559,k,I,T,1.1,1.0,0.6576976999931503,IB
560,k,I,T,1.2,1.0,0.4102211999997962,IB
561,k,I,T,0.6,0.0,0.5892075000010664,IB
562,k,I,T,1.4,1.0,0.44958819999010297,IB
563,k,I,T,1.4,1.0,0.5302167000045301,IB
564,k,I,T,1.0,0.0,3.1229100000055037,IB
565,k,I,T,1.0,1.0,0.7076775999885285,IB
566,k,I,T,0.9,0.0,2.8062197999970517,IB
567,k,I,T,0.6,0.0,1.0793070000072476,IB
568,k,I,T,0.9,0.0,0.7795209000032628,IB
569,k,I,T,1.2,1.0,0.5882298999931663,IB
570,k,I,T,0.8,0.0,0.6407512000005227,IB
571,k,I,T,0.8,0.0,0.6692807999934303,IB
572,k,I,T,1.4,1.0,0.7056584999954794,IB
573,k,I,T,1.0,1.0,1.2401788999995915,IB
574,k,I,T,0.8,0.0,1.052521700010402,IB
575,k,I,T,0.6,0.0,0.6287381000001915,IB
576,k,I,T,0.9,0.0,0.7792554000043309,IB
577,k,I,T,1.2,1.0,0.5295406999939587,IB
578,k,I,T,1.4,1.0,0.5724729999928968,IB
579,k,I,T,0.6,0.0,0.6291006999963429,IB
580,k,I,T,1.1,1.0,0.6734534999995958,IB
581,k,I,T,1.0,1.0,2.427902499999618,IB
582,k,I,T,1.1,1.0,1.3533249000029173,IB
583,k,I,T,0.9,0.0,4.123317899997346,IB
584,k,I,T,1.2,1.0,0.8457334999984596,IB
585,k,I,T,0.9,0.0,0.8140022000006866,IB
586,k,I,T,0.8,0.0,0.5083768000040436,IB
587,k,I,T,1.2,1.0,0.5710891999915475,IB
588,k,I,T,0.6,0.0,2.9636900999903446,IB
589,k,I,T,1.4,1.0,0.7407467000011819,IB
590,k,I,T,1.0,1.0,0.4991499000025215,IB
591,k,I,T,0.9,0.0,0.8177427999908105,IB
592,k,I,T,1.2,0.0,1.8502312000055101,IB
593,k,I,T,0.8,0.0,1.1539382999908412,IB
594,k,I,T,1.1,1.0,11.068178200002878,IB
595,k,I,T,1.4,1.0,0.5795395999884931,IB
596,k,I,T,1.1,1.0,0.4823267000028864,IB
597,k,I,T,1.0,1.0,0.5328177000046708,IB
598,k,I,T,0.6,0.0,0.7315411000017775,IB
599,k,I,T,0.6,0.0,0.9319026000011944,IB
600,k,I,T,1.1,1.0,10.622305900003994,IB
601,k,I,T,0.6,0.0,0.5841432999877725,IB
602,k,I,T,1.4,1.0,0.5887468000000808,IB
603,k,I,T,1.2,1.0,0.6192975000012666,IB
604,k,I,T,0.8,0.0,6.161897099998896,IB
605,k,I,T,1.1,1.0,7.530770199999098,IB
606,k,I,T,0.9,0.0,1.3365256999968549,IB
607,k,I,T,1.0,0.0,1.2247974999918367,IB
608,k,I,T,1.2,1.0,1.8629132000060051,IB
609,k,I,T,0.9,1.0,1.3225902999984098,IB
610,k,I,T,0.8,0.0,0.9005742000008468,IB
611,k,I,T,1.4,1.0,0.5570379999990109,IB
612,k,I,T,1.0,1.0,6.591664599996876,IB
613,k,I,T,1.0,,,IB
614,k,,,,,,
615,k,U,T,0.6,,,UA
616,k,U,T,1.4,,,UA
617,k,U,T,0.6,,,UA
618,k,U,T,1.4,,,UA
619,k,U,T,0.6,,,UA
620,k,U,T,1.4,,,UA
621,k,U,T,0.6,,,UA
622,k,U,T,1.4,,,UA
623,k,U,T,0.9,0.0,3.673163700004807,UA
624,k,U,T,1.0,1.0,10.259657100003096,UA
625,k,U,T,1.4,1.0,0.7316624999948544,UA
626,k,U,T,1.1,1.0,1.9299641999969024,UA
627,k,U,T,1.1,1.0,0.667943299995386,UA
628,k,U,T,0.6,0.0,0.6882995000050869,UA
629,k,U,T,1.2,1.0,0.5447323999978835,UA
630,k,U,T,1.4,1.0,0.4872644999995828,UA
631,k,U,T,1.2,1.0,0.4900476000038907,UA
632,k,U,T,0.8,0.0,0.5305320000043139,UA
633,k,U,T,0.6,0.0,0.6053350999864051,UA
634,k,U,T,0.8,0.0,0.6799123999953736,UA
635,k,U,T,0.9,0.0,0.7065132999996422,UA
636,k,U,T,1.0,0.0,0.6006195000081789,UA
637,k,U,T,1.0,0.0,0.7815162000042619,UA
638,k,U,T,0.9,0.0,0.6699916999932611,UA
639,k,U,T,1.1,1.0,1.916383899995708,UA
640,k,U,T,0.9,0.0,1.672166799995466,UA
641,k,U,T,1.4,1.0,0.5000345000007655,UA
642,k,U,T,1.4,1.0,0.5465067000041017,UA
643,k,U,T,0.8,0.0,0.5692101000022376,UA
644,k,U,T,1.2,1.0,0.5559492000029422,UA
645,k,U,T,1.0,1.0,0.6326046000031056,UA
646,k,U,T,0.6,0.0,0.4211200999998255,UA
647,k,U,T,1.1,1.0,0.7817855000030249,UA
648,k,U,T,1.2,1.0,0.5002969000051962,UA
649,k,U,T,0.6,0.0,0.5469634000037331,UA
650,k,U,T,0.8,0.0,0.5054507000022568,UA
651,k,U,T,0.8,0.0,0.488249400004861,UA
652,k,U,T,1.2,1.0,0.5609420999971917,UA
653,k,U,T,1.4,1.0,0.4933441999892239,UA
654,k,U,T,1.1,0.0,0.7421494000009261,UA
655,k,U,T,0.8,0.0,0.5007220000115922,UA
656,k,U,T,0.6,0.0,0.5470208999904571,UA
657,k,U,T,0.9,0.0,0.7997118000057526,UA
658,k,U,T,1.0,0.0,0.5884033000038471,UA
659,k,U,T,1.4,1.0,1.7448508999950718,UA
660,k,U,T,1.1,1.0,2.9886489000055008,UA
661,k,U,T,0.9,0.0,2.5494381999887987,UA
662,k,U,T,0.6,0.0,3.5948191000061342,UA
663,k,U,T,1.2,1.0,1.3813280000031227,UA
664,k,U,T,1.0,0.0,1.0214938999997685,UA
665,k,U,T,1.4,1.0,0.6377332000120077,UA
666,k,U,T,0.9,0.0,0.6083943999983603,UA
667,k,U,T,1.2,1.0,0.6508288999903016,UA
668,k,U,T,1.1,1.0,2.3975942999968543,UA
669,k,U,T,0.6,0.0,0.5748892000119668,UA
670,k,U,T,0.8,0.0,0.5033973999961745,UA
671,k,U,T,0.8,0.0,0.6840665000054287,UA
672,k,U,T,1.2,1.0,2.3105060999951093,UA
673,k,U,T,0.6,0.0,0.7319846999889705,UA
674,k,U,T,0.9,0.0,1.6525033000070837,UA
675,k,U,T,1.1,0.0,0.8623669999942649,UA
676,k,U,T,1.0,0.0,0.5067129000090063,UA
677,k,U,T,1.4,1.0,1.0973382999945898,UA
678,k,U,T,1.0,1.0,2.0478081999899587,UA
679,k,U,T,1.0,,,UA
680,k,U,T,0.6,0.0,0.8544855999934953,UA
681,k,U,T,1.2,1.0,0.6049947999999858,UA
682,k,U,T,0.6,0.0,0.439499900006922,UA
683,k,U,T,0.8,0.0,0.4503114000108326,UA
684,k,U,T,1.4,1.0,0.4828085000044666,UA
685,k,U,T,1.1,0.0,1.7176520000066375,UA
686,k,U,T,0.8,0.0,0.5274827999965055,UA
687,k,U,T,0.9,0.0,0.6618348000047263,UA
688,k,U,T,1.1,1.0,0.6284378999989713,UA
689,k,U,T,0.9,0.0,0.5551701999938814,UA
690,k,U,T,1.4,1.0,0.4936728999891784,UA
691,k,U,T,1.2,1.0,1.7563832000014372,UA
692,k,U,T,1.0,0.0,0.616199999989476,UA
693,k,U,T,1.0,0.0,0.6966649999958463,UA
694,k,U,T,0.8,0.0,0.4790760000032606,UA
695,k,U,T,1.4,1.0,0.5559235999971861,UA
696,k,U,T,0.9,0.0,0.6923891999904299,UA
697,k,U,T,0.9,0.0,1.7067962000000994,UA
698,k,U,T,0.6,0.0,0.5047607000014978,UA
699,k,U,T,1.1,1.0,0.5994483999966178,UA
700,k,U,T,1.0,0.0,0.6420642999873962,UA
701,k,U,T,0.8,0.0,0.5325993000005838,UA
702,k,U,T,1.2,1.0,0.6453238000103738,UA
703,k,U,T,1.0,1.0,0.8196031999978004,UA
704,k,U,T,1.4,1.0,0.5460795999970287,UA
705,k,U,T,1.1,1.0,0.5688530999905197,UA
706,k,U,T,0.6,0.0,0.5775836999964667,UA
707,k,U,T,1.2,1.0,0.7998157999973046,UA
708,k,U,T,0.6,0.0,0.6743325999996159,UA
709,k,U,T,1.0,1.0,1.3669369000126608,UA
710,k,U,T,1.4,1.0,0.5531043000082718,UA
711,k,U,T,1.4,1.0,0.4756941999949049,UA
712,k,U,T,0.9,0.0,1.064337700008764,UA
713,k,U,T,1.0,0.0,0.5945490999874892,UA
714,k,U,T,1.1,1.0,4.285126600007061,UA
715,k,U,T,0.9,0.0,0.7151513999997405,UA
716,k,U,T,0.6,0.0,0.4938473999936832,UA
717,k,U,T,0.8,0.0,0.3744150999991689,UA
718,k,U,T,0.8,0.0,0.7233198000030825,UA
719,k,U,T,1.2,1.0,1.3974894999992102,UA
720,k,U,T,1.2,1.0,0.7294890000048326,UA
721,k,U,T,1.1,1.0,0.6361629000020912,UA
722,k,U,T,1.0,1.0,0.9265795000101208,UA
723,k,U,T,0.9,0.0,0.9529669000039576,UA
724,k,U,T,1.4,1.0,0.5074309999909019,UA
725,k,U,T,0.6,0.0,2.1279497999930754,UA
726,k,U,T,1.2,1.0,0.7295376999973087,UA
727,k,U,T,0.8,0.0,4.401947699996526,UA
728,k,U,T,1.1,0.0,0.8920351999986451,UA
729,k,U,T,0.6,0.0,4.8903967999940505,UA
730,k,U,T,1.4,1.0,0.6240258999896469,UA
731,k,U,T,1.0,0.0,0.9665926999878138,UA
732,k,U,T,1.1,1.0,4.232887900012429,UA
733,k,U,T,0.8,0.0,1.1710371000081068,UA
734,k,U,T,0.9,0.0,1.421223000012105,UA
735,k,U,T,1.2,1.0,5.453262900002301,UA
736,k,U,T,1.2,,,UA
737,k,,,,,,
738,k,U,D,1.4,,,UB
739,k,U,D,0.6,,,UB
740,k,U,D,0.6,,,UB
741,k,U,D,0.6,,,UB
742,k,U,D,1.4,,,UB
743,k,U,D,0.6,,,UB
744,k,U,D,1.4,,,UB
745,k,U,D,1.4,,,UB
746,k,U,D,0.8,0.0,1.1585513000027277,UB
747,k,U,D,1.4,1.0,0.5225920999946538,UB
748,k,U,D,1.0,1.0,2.629326599999331,UB
749,k,U,D,0.6,0.0,0.5705215000052704,UB
750,k,U,D,0.6,0.0,0.6590389999910258,UB
751,k,U,D,1.1,1.0,0.6095615000085672,UB
752,k,U,D,1.1,1.0,0.6522656000015559,UB
753,k,U,D,1.0,1.0,0.7567771000030916,UB
754,k,U,D,1.2,1.0,0.51121840000269,UB
755,k,U,D,1.2,1.0,0.6059535999957006,UB
756,k,U,D,0.9,1.0,2.3664649999991525,UB
757,k,U,D,0.8,0.0,0.7497902000031899,UB
758,k,U,D,1.4,1.0,0.5402925000089454,UB
759,k,U,D,0.9,1.0,1.3788045000110287,UB
760,k,U,D,0.6,0.0,1.200772500000312,UB
761,k,U,D,0.9,0.0,1.7409740000002785,UB
762,k,U,D,0.8,0.0,0.6269643999985419,UB
763,k,U,D,0.8,0.0,0.6815748999943025,UB
764,k,U,D,1.0,1.0,0.6861857999901986,UB
765,k,U,D,1.2,1.0,0.590361100010341,UB
766,k,U,D,1.4,1.0,0.49909909999405494,UB
767,k,U,D,1.0,0.0,1.275912900004187,UB
768,k,U,D,0.9,0.0,0.8456423000025097,UB
769,k,U,D,1.2,1.0,0.5523885000002338,UB
770,k,U,D,1.1,1.0,0.4370839999901364,UB
771,k,U,D,1.4,1.0,0.4954607000108808,UB
772,k,U,D,0.6,0.0,0.5042931000061799,UB
773,k,U,D,1.1,1.0,0.8927783999970416,UB
774,k,U,D,0.9,0.0,0.9975191999983508,UB
775,k,U,D,1.2,1.0,0.5914271000074223,UB
776,k,U,D,1.1,1.0,0.5000769999896875,UB
777,k,U,D,1.1,1.0,0.6049353999987943,UB
778,k,U,D,0.9,0.0,0.8773236999986693,UB
779,k,U,D,0.6,0.0,0.5115978000103496,UB
780,k,U,D,1.2,1.0,0.7182941999926697,UB
781,k,U,D,1.4,1.0,0.4108545000053709,UB
782,k,U,D,1.4,1.0,0.5315859999973327,UB
783,k,U,D,1.0,1.0,1.1822776999906637,UB
784,k,U,D,1.0,1.0,1.5884708999947181,UB
785,k,U,D,0.8,0.0,0.8101908999960871,UB
786,k,U,D,0.8,0.0,0.6747694000077901,UB
787,k,U,D,0.6,0.0,0.5833030999929179,UB
788,k,U,D,1.1,1.0,0.7158310000086203,UB
789,k,U,D,0.6,0.0,0.6224190000066301,UB
790,k,U,D,0.9,0.0,1.8609108999953603,UB
791,k,U,D,1.0,1.0,1.298544099990977,UB
792,k,U,D,1.4,1.0,0.6407897999888519,UB
793,k,U,D,1.2,1.0,0.5892419000010705,UB
794,k,U,D,0.8,0.0,0.6260509000130696,UB
795,k,U,D,1.4,1.0,0.7024103000003379,UB
796,k,U,D,0.9,0.0,1.0290818999928888,UB
797,k,U,D,1.1,1.0,0.5451771999942139,UB
798,k,U,D,0.6,0.0,0.6858263000031002,UB
799,k,U,D,1.0,1.0,0.9364379000035116,UB
800,k,U,D,1.2,1.0,0.5527322999987518,UB
801,k,U,D,0.8,0.0,0.5872144000022672,UB
802,k,U,D,0.8,,,UB
803,k,U,D,1.1,1.0,0.9009110999904806,UB
804,k,U,D,1.0,1.0,0.941302799998084,UB
805,k,U,D,1.2,1.0,0.5635601000103634,UB
806,k,U,D,0.8,0.0,0.6302660000073956,UB
807,k,U,D,0.6,0.0,0.6370049999968614,UB
808,k,U,D,1.4,1.0,0.5273852000100305,UB
809,k,U,D,1.0,1.0,0.8260066999937408,UB
810,k,U,D,1.4,1.0,0.5844557999953395,UB
811,k,U,D,0.9,0.0,0.6952610000007553,UB
812,k,U,D,0.9,0.0,0.989471399996546,UB
813,k,U,D,1.1,1.0,0.6577713000006042,UB
814,k,U,D,0.6,0.0,0.682403400001931,UB
815,k,U,D,1.2,1.0,0.5708000000013271,UB
816,k,U,D,0.8,0.0,0.6275347999908263,UB
817,k,U,D,1.4,1.0,0.5540880999906221,UB
818,k,U,D,1.1,1.0,0.6207941000029678,UB
819,k,U,D,0.6,0.0,0.5412002000084613,UB
820,k,U,D,0.9,0.0,1.811844600000768,UB
821,k,U,D,1.0,1.0,0.5416504000022542,UB
822,k,U,D,0.8,0.0,0.6444187000015518,UB
823,k,U,D,0.8,0.0,0.8768344999989495,UB
824,k,U,D,1.0,0.0,1.929260900011286,UB
825,k,U,D,1.2,1.0,0.5707112999953097,UB
826,k,U,D,0.6,0.0,0.6536098000069614,UB
827,k,U,D,1.4,1.0,0.5500202999974135,UB
828,k,U,D,0.9,0.0,1.2985483999946157,UB
829,k,U,D,1.2,1.0,0.8906810999906156,UB
830,k,U,D,1.1,1.0,0.4611166999966372,UB
831,k,U,D,1.0,1.0,0.5797502999921562,UB
832,k,U,D,1.2,1.0,0.5464417000039248,UB
833,k,U,D,0.9,0.0,1.097186900005909,UB
834,k,U,D,1.2,1.0,0.6554456999874674,UB
835,k,U,D,1.4,1.0,0.4939315999945393,UB
836,k,U,D,1.0,0.0,1.2224352999910477,UB
837,k,U,D,1.1,1.0,0.5486016999930143,UB
838,k,U,D,1.4,1.0,0.5352582000050461,UB
839,k,U,D,0.9,0.0,0.8077576999930898,UB
840,k,U,D,1.1,1.0,0.6022462999972049,UB
841,k,U,D,0.8,0.0,0.9649826000095344,UB
842,k,U,D,0.6,0.0,0.5730872999993153,UB
843,k,U,D,0.6,0.0,0.6457194999966305,UB
844,k,U,D,0.8,0.0,0.56833419999748,UB
845,k,U,D,1.1,1.0,0.6727349000138929,UB
846,k,U,D,0.8,0.0,0.6514630000019679,UB
847,k,U,D,1.2,1.0,0.606168099999195,UB
848,k,U,D,1.4,1.0,0.5584668999945279,UB
849,k,U,D,1.1,1.0,0.471233400006895,UB
850,k,U,D,1.0,1.0,0.6057619000057457,UB
851,k,U,D,0.9,1.0,1.2884260000137149,UB
852,k,U,D,0.8,0.0,0.6464629999973113,UB
853,k,U,D,1.0,1.0,0.6010668999952031,UB
854,k,U,D,0.6,0.0,0.5316261999978451,UB
855,k,U,D,1.4,1.0,0.4681815000076313,UB
856,k,U,D,1.2,1.0,0.6890076999989105,UB
857,k,U,D,0.6,0.0,0.6193754999985686,UB
858,k,U,D,0.9,0.0,0.6681362000090303,UB
859,k,U,D,0.9,,,UB
860,k,,,,,,
861,k,I,D,1.4,,,IA
862,k,I,D,0.6,,,IA
863,k,I,D,0.6,,,IA
864,k,I,D,1.4,,,IA
865,k,I,D,1.4,,,IA
866,k,I,D,0.6,,,IA
867,k,I,D,0.6,,,IA
868,k,I,D,1.4,,,IA
869,k,I,D,1.0,1.0,2.0275576999993064,IA
870,k,I,D,0.9,0.0,0.8309947999950964,IA
871,k,I,D,0.6,0.0,0.6754148999898462,IA
872,k,I,D,1.2,1.0,0.5999483000050532,IA
873,k,I,D,1.4,1.0,0.5308553000068059,IA
874,k,I,D,0.8,0.0,0.5891706999973394,IA
875,k,I,D,0.8,0.0,0.6897602000099141,IA
876,k,I,D,1.1,1.0,1.6282701000018278,IA
877,k,I,D,1.0,0.0,1.290187799997511,IA
878,k,I,D,1.2,0.0,0.7483242000016617,IA
879,k,I,D,0.9,0.0,0.6346867000102066,IA
880,k,I,D,0.6,0.0,0.6155149999976857,IA
881,k,I,D,1.1,1.0,0.5577966999990167,IA
882,k,I,D,1.4,1.0,0.6504419999982929,IA
883,k,I,D,1.2,1.0,0.6531274000008125,IA
884,k,I,D,1.0,1.0,0.6515179999987595,IA
885,k,I,D,0.8,0.0,0.6701813999970909,IA
886,k,I,D,1.4,1.0,0.636644799989881,IA
887,k,I,D,1.1,1.0,0.5212148999999044,IA
888,k,I,D,0.6,0.0,0.5097836000059033,IA
889,k,I,D,1.4,1.0,0.588723500011838,IA
890,k,I,D,0.8,0.0,0.5770850999979302,IA
891,k,I,D,0.6,0.0,0.6077325999940513,IA
892,k,I,D,0.9,0.0,0.6664368000056129,IA
893,k,I,D,1.2,1.0,0.5908292999956757,IA
894,k,I,D,0.9,0.0,0.8034142999968026,IA
895,k,I,D,1.1,0.0,0.6037299000017811,IA
896,k,I,D,1.0,0.0,0.7745407999900635,IA
897,k,I,D,1.0,0.0,5.629026299997348,IA
898,k,I,D,0.8,0.0,0.7020829999964917,IA
899,k,I,D,1.0,1.0,1.3485423999954946,IA
900,k,I,D,1.2,1.0,0.6986983999959193,IA
901,k,I,D,0.9,0.0,0.8971403999894392,IA
902,k,I,D,1.1,1.0,0.959511699998984,IA
903,k,I,D,1.2,1.0,0.4597464999969816,IA
904,k,I,D,0.6,0.0,0.6045131000137189,IA
905,k,I,D,0.8,0.0,0.5990821999876061,IA
906,k,I,D,0.9,0.0,0.5775785000005271,IA
907,k,I,D,1.4,1.0,0.6981824999966193,IA
908,k,I,D,1.4,1.0,0.5708013000112261,IA
909,k,I,D,1.1,1.0,0.457310800004052,IA
910,k,I,D,0.6,0.0,0.6181408999982523,IA
911,k,I,D,1.1,1.0,0.5447604000073625,IA
912,k,I,D,0.8,0.0,4.8773175999958776,IA
913,k,I,D,1.0,1.0,1.0110025000030871,IA
914,k,I,D,1.2,1.0,0.6271755000052508,IA
915,k,I,D,1.1,1.0,0.80973960000847,IA
916,k,I,D,0.9,0.0,4.108195799999521,IA
917,k,I,D,1.4,1.0,0.6163252999976976,IA
918,k,I,D,0.6,0.0,0.7449382000049809,IA
919,k,I,D,1.4,1.0,0.5253960999980336,IA
920,k,I,D,0.8,0.0,2.072077100005117,IA
921,k,I,D,0.9,1.0,0.7075982000096701,IA
922,k,I,D,1.2,1.0,0.7901629000116372,IA
923,k,I,D,0.6,0.0,0.6207853000087198,IA
924,k,I,D,1.0,1.0,5.379257399996277,IA
925,k,I,D,1.0,,,IA
926,k,I,D,0.6,0.0,0.8724764000071445,IA
927,k,I,D,1.2,1.0,1.57298169999558,IA
928,k,I,D,1.1,1.0,0.6448356000037165,IA
929,k,I,D,0.8,0.0,0.647254299998167,IA
930,k,I,D,0.6,0.0,0.7617899000033503,IA
931,k,I,D,1.0,1.0,1.6303751999948872,IA
932,k,I,D,1.4,1.0,0.6043430999998236,IA
933,k,I,D,0.8,0.0,0.7227901999867754,IA
934,k,I,D,1.1,1.0,0.5553567000024486,IA
935,k,I,D,1.2,1.0,0.5519437000039034,IA
936,k,I,D,1.0,0.0,2.5646711000008513,IA
937,k,I,D,1.4,1.0,0.8119253000040771,IA
938,k,I,D,0.9,0.0,0.7402014000108466,IA
939,k,I,D,0.9,0.0,0.8186831000057282,IA
940,k,I,D,0.6,0.0,0.6570080000092275,IA
941,k,I,D,1.2,1.0,0.7616513999964809,IA
942,k,I,D,1.0,1.0,1.588125800000853,IA
943,k,I,D,0.8,0.0,0.6559538000001339,IA
944,k,I,D,0.6,0.0,0.5686926999915158,IA
945,k,I,D,0.9,0.0,0.5931405000010272,IA
946,k,I,D,1.2,1.0,0.5978104000096209,IA
947,k,I,D,1.4,1.0,0.5863368999998784,IA
948,k,I,D,1.1,1.0,0.8410000000003492,IA
949,k,I,D,1.0,1.0,4.201330199997757,IA
950,k,I,D,0.9,0.0,1.777579200002947,IA
951,k,I,D,1.4,1.0,0.7673218999989331,IA
952,k,I,D,0.8,0.0,0.6178989000036381,IA
953,k,I,D,1.1,1.0,1.0883732000074815,IA
954,k,I,D,1.1,1.0,0.6025335000013001,IA
955,k,I,D,1.4,1.0,0.7891794000024674,IA
956,k,I,D,0.8,0.0,0.6676671000022907,IA
957,k,I,D,1.2,1.0,0.8479417000053218,IA
958,k,I,D,0.8,0.0,0.6025904999987688,IA
959,k,I,D,0.9,0.0,0.7730559999909019,IA
960,k,I,D,1.4,1.0,0.6034549000032712,IA
961,k,I,D,1.0,1.0,1.9420260000042615,IA
962,k,I,D,0.9,1.0,1.3739577000087593,IA
963,k,I,D,1.2,1.0,0.587738400005037,IA
964,k,I,D,1.0,1.0,0.7044469999964349,IA
965,k,I,D,1.1,0.0,3.974942200002261,IA
966,k,I,D,0.6,0.0,0.8374236999952701,IA
967,k,I,D,0.6,0.0,0.6177649999881396,IA
968,k,I,D,1.1,1.0,0.6402282000053674,IA
969,k,I,D,1.2,1.0,0.9146555000043008,IA
970,k,I,D,0.9,0.0,6.7915114000061285,IA
971,k,I,D,0.8,0.0,0.7616112999967299,IA
972,k,I,D,1.4,1.0,0.9959664000052726,IA
973,k,I,D,0.9,0.0,1.128422000008868,IA
974,k,I,D,0.8,0.0,0.6405206999916118,IA
975,k,I,D,1.0,1.0,1.5550253000110388,IA
976,k,I,D,0.6,0.0,1.2870897999964654,IA
977,k,I,D,1.2,1.0,0.6231004000001121,IA
978,k,I,D,1.1,1.0,1.0295027999964077,IA
979,k,I,D,1.0,1.0,0.5879456999973627,IA
980,k,I,D,0.6,0.0,0.6826357999962056,IA
981,k,I,D,1.4,1.0,0.7889862000010908,IA
982,k,I,D,1.4,,,IA
983,k,,,,,,
984,k,,,,,,
